2026-04-10 17:09:58.194 +09:00 | INF | TraceId:  | Executed DbCommand (33ms) [Parameters=[], CommandType='"Text"', CommandTimeout='30']
SELECT 1 | Ex:  | Source: Microsoft.EntityFrameworkCore.Database.Command
2026-04-10 17:09:58.381 +09:00 | INF | TraceId:  | Executed DbCommand (50ms) [Parameters=[], CommandType='"Text"', CommandTimeout='30']
SELECT OBJECT_ID(N'[__EFMigrationsHistory]'); | Ex:  | Source: Microsoft.EntityFrameworkCore.Database.Command
2026-04-10 17:09:58.396 +09:00 | INF | TraceId:  | Executed DbCommand (9ms) [Parameters=[], CommandType='"Text"', CommandTimeout='30']
SELECT 1 | Ex:  | Source: Microsoft.EntityFrameworkCore.Database.Command
2026-04-10 17:09:58.400 +09:00 | INF | TraceId:  | Executed DbCommand (2ms) [Parameters=[], CommandType='"Text"', CommandTimeout='30']
SELECT OBJECT_ID(N'[__EFMigrationsHistory]'); | Ex:  | Source: Microsoft.EntityFrameworkCore.Database.Command
2026-04-10 17:09:58.442 +09:00 | INF | TraceId:  | Executed DbCommand (5ms) [Parameters=[], CommandType='"Text"', CommandTimeout='30']
SELECT [MigrationId], [ProductVersion]
FROM [__EFMigrationsHistory]
ORDER BY [MigrationId]; | Ex:  | Source: Microsoft.EntityFrameworkCore.Database.Command
2026-04-10 17:09:58.483 +09:00 | INF | TraceId:  | No migrations were applied. The database is already up to date. | Ex:  | Source: Microsoft.EntityFrameworkCore.Migrations
2026-04-10 17:12:24.524 +09:00 | INF | TraceId: d1fd53812915c1faa336faf6de72b015 | Request starting HTTP/1.1 GET https://localhost:7053/healthCheck-1 - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:24.525 +09:00 | INF | TraceId: d1fd53812915c1faa336faf6de72b015 | HTTP GET /healthCheck-1 responded 404 in 0.1833 ms | Ex:  | Source: Serilog.AspNetCore.RequestLoggingMiddleware
2026-04-10 17:12:24.525 +09:00 | INF | TraceId: d1fd53812915c1faa336faf6de72b015 | Request finished HTTP/1.1 GET https://localhost:7053/healthCheck-1 - 404 0 null 0.6203ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:24.525 +09:00 | INF | TraceId: d1fd53812915c1faa336faf6de72b015 | Request reached the end of the middleware pipeline without being handled by application code. Request path: GET https://localhost:7053/healthCheck-1, Response status code: 404 | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:28.751 +09:00 | INF | TraceId: f7ce84c3b789eb79700f8bb96058673a | Request starting HTTP/1.1 GET https://localhost:7053/healthCheck-1 - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:28.752 +09:00 | INF | TraceId: f7ce84c3b789eb79700f8bb96058673a | HTTP GET /healthCheck-1 responded 404 in 0.4842 ms | Ex:  | Source: Serilog.AspNetCore.RequestLoggingMiddleware
2026-04-10 17:12:28.752 +09:00 | INF | TraceId: f7ce84c3b789eb79700f8bb96058673a | Request finished HTTP/1.1 GET https://localhost:7053/healthCheck-1 - 404 0 null 0.9762ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:28.752 +09:00 | INF | TraceId: f7ce84c3b789eb79700f8bb96058673a | Request reached the end of the middleware pipeline without being handled by application code. Request path: GET https://localhost:7053/healthCheck-1, Response status code: 404 | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:29.527 +09:00 | INF | TraceId: c67e7fbfeb1fc1e098eaf5e057aeafd4 | Request starting HTTP/1.1 GET https://localhost:7053/healthCheck-1 - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:29.527 +09:00 | INF | TraceId: c67e7fbfeb1fc1e098eaf5e057aeafd4 | HTTP GET /healthCheck-1 responded 404 in 0.1016 ms | Ex:  | Source: Serilog.AspNetCore.RequestLoggingMiddleware
2026-04-10 17:12:29.527 +09:00 | INF | TraceId: c67e7fbfeb1fc1e098eaf5e057aeafd4 | Request finished HTTP/1.1 GET https://localhost:7053/healthCheck-1 - 404 0 null 0.4846ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:29.527 +09:00 | INF | TraceId: c67e7fbfeb1fc1e098eaf5e057aeafd4 | Request reached the end of the middleware pipeline without being handled by application code. Request path: GET https://localhost:7053/healthCheck-1, Response status code: 404 | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:33.760 +09:00 | INF | TraceId: 3407ac3c2ccf71190078f73bdcb62193 | Request starting HTTP/1.1 GET https://localhost:7053/healthCheck-1 - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:33.761 +09:00 | INF | TraceId: 3407ac3c2ccf71190078f73bdcb62193 | HTTP GET /healthCheck-1 responded 404 in 0.6058 ms | Ex:  | Source: Serilog.AspNetCore.RequestLoggingMiddleware
2026-04-10 17:12:33.761 +09:00 | INF | TraceId: 3407ac3c2ccf71190078f73bdcb62193 | Request finished HTTP/1.1 GET https://localhost:7053/healthCheck-1 - 404 0 null 1.375ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:33.761 +09:00 | INF | TraceId: 3407ac3c2ccf71190078f73bdcb62193 | Request reached the end of the middleware pipeline without being handled by application code. Request path: GET https://localhost:7053/healthCheck-1, Response status code: 404 | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:34.542 +09:00 | INF | TraceId: 550552dfe9add95a8833db577a7e5c1d | Request starting HTTP/1.1 GET https://localhost:7053/healthCheck-1 - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:34.543 +09:00 | INF | TraceId: 550552dfe9add95a8833db577a7e5c1d | HTTP GET /healthCheck-1 responded 404 in 0.2460 ms | Ex:  | Source: Serilog.AspNetCore.RequestLoggingMiddleware
2026-04-10 17:12:34.543 +09:00 | INF | TraceId: 550552dfe9add95a8833db577a7e5c1d | Request finished HTTP/1.1 GET https://localhost:7053/healthCheck-1 - 404 0 null 0.8844ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:34.543 +09:00 | INF | TraceId: 550552dfe9add95a8833db577a7e5c1d | Request reached the end of the middleware pipeline without being handled by application code. Request path: GET https://localhost:7053/healthCheck-1, Response status code: 404 | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:38.777 +09:00 | INF | TraceId: bd8d7f25206a913f48197a313d8cbf8a | Request starting HTTP/1.1 GET https://localhost:7053/healthCheck-1 - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:38.778 +09:00 | INF | TraceId: bd8d7f25206a913f48197a313d8cbf8a | HTTP GET /healthCheck-1 responded 404 in 0.1198 ms | Ex:  | Source: Serilog.AspNetCore.RequestLoggingMiddleware
2026-04-10 17:12:38.778 +09:00 | INF | TraceId: bd8d7f25206a913f48197a313d8cbf8a | Request finished HTTP/1.1 GET https://localhost:7053/healthCheck-1 - 404 0 null 0.9144ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:38.778 +09:00 | INF | TraceId: bd8d7f25206a913f48197a313d8cbf8a | Request reached the end of the middleware pipeline without being handled by application code. Request path: GET https://localhost:7053/healthCheck-1, Response status code: 404 | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:39.558 +09:00 | INF | TraceId: 759e4f8d6fd8e2ba5fc904f9ceff56d6 | Request starting HTTP/1.1 GET https://localhost:7053/healthCheck-1 - null null | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:39.558 +09:00 | INF | TraceId: 759e4f8d6fd8e2ba5fc904f9ceff56d6 | HTTP GET /healthCheck-1 responded 404 in 0.1057 ms | Ex:  | Source: Serilog.AspNetCore.RequestLoggingMiddleware
2026-04-10 17:12:39.559 +09:00 | INF | TraceId: 759e4f8d6fd8e2ba5fc904f9ceff56d6 | Request finished HTTP/1.1 GET https://localhost:7053/healthCheck-1 - 404 0 null 1.0882ms | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
2026-04-10 17:12:39.559 +09:00 | INF | TraceId: 759e4f8d6fd8e2ba5fc904f9ceff56d6 | Request reached the end of the middleware pipeline without being handled by application code. Request path: GET https://localhost:7053/healthCheck-1, Response status code: 404 | Ex:  | Source: Microsoft.AspNetCore.Hosting.Diagnostics
